_id,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
68f0ca3da9bfe00e3826f444,5227,2005-07-09T12:16:39.000Z,1862,362,2005-07-18T15:38:39.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f445,5228,2005-07-09T12:26:01.000Z,622,195,2005-07-14T13:31:01.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f446,5229,2005-07-09T12:30:18.000Z,4472,372,2005-07-14T15:31:18.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f447,5230,2005-07-09T12:30:23.000Z,3707,51,2005-07-13T08:41:23.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f448,5231,2005-07-09T12:35:02.000Z,1275,405,2005-07-10T09:22:02.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f449,5232,2005-07-09T12:35:08.000Z,3353,175,2005-07-14T14:55:08.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f44a,5233,2005-07-09T12:44:26.000Z,1401,131,2005-07-15T12:31:26.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f44b,5234,2005-07-09T12:44:47.000Z,4182,398,2005-07-17T10:02:47.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f44c,5235,2005-07-09T12:54:25.000Z,1044,122,2005-07-18T16:28:25.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f44d,5236,2005-07-09T12:56:29.000Z,1215,519,2005-07-13T08:26:29.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f44e,5237,2005-07-09T12:56:58.000Z,2341,84,2005-07-11T15:41:58.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f44f,5238,2005-07-09T13:11:14.000Z,3297,100,2005-07-10T07:27:14.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f450,5239,2005-07-09T13:12:35.000Z,380,497,2005-07-10T13:37:35.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f451,5240,2005-07-09T13:14:48.000Z,1378,350,2005-07-10T18:47:48.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f452,5241,2005-07-09T13:19:14.000Z,4079,314,2005-07-11T14:32:14.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f453,5242,2005-07-09T13:20:25.000Z,848,12,2005-07-18T07:38:25.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f454,5243,2005-07-09T13:22:08.000Z,122,587,2005-07-16T09:25:08.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f455,5244,2005-07-09T13:24:07.000Z,3726,1,2005-07-14T14:01:07.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f456,5245,2005-07-09T13:24:14.000Z,3547,115,2005-07-12T11:16:14.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f457,5246,2005-07-09T13:25:18.000Z,3548,276,2005-07-13T18:38:18.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f458,5247,2005-07-09T13:26:28.000Z,1186,298,2005-07-12T14:00:28.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f459,5248,2005-07-09T13:29:44.000Z,246,279,2005-07-12T18:12:44.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f45a,5249,2005-07-09T13:33:53.000Z,1950,389,2005-07-11T12:55:53.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f45b,5250,2005-07-09T13:35:32.000Z,2162,384,2005-07-13T12:19:32.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f45c,5251,2005-07-09T13:36:10.000Z,478,474,2005-07-15T11:40:10.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f45d,5252,2005-07-09T13:40:44.000Z,2581,335,2005-07-14T09:41:44.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f45e,5253,2005-07-09T13:41:17.000Z,2241,532,2005-07-17T17:09:17.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f45f,5254,2005-07-09T13:50:11.000Z,654,263,2005-07-13T09:07:11.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f460,5255,2005-07-09T13:51:08.000Z,4418,313,2005-07-17T13:58:08.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f461,5256,2005-07-09T13:55:45.000Z,4226,273,2005-07-15T17:02:45.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f462,5257,2005-07-09T13:56:43.000Z,286,292,2005-07-10T14:26:43.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f463,5258,2005-07-09T13:56:56.000Z,3125,207,2005-07-11T16:01:56.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f464,5259,2005-07-09T14:02:50.000Z,1310,207,2005-07-11T19:13:50.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f465,5260,2005-07-09T14:05:45.000Z,3143,75,2005-07-14T08:41:45.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f466,5261,2005-07-09T14:06:56.000Z,2899,105,2005-07-11T14:21:56.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f467,5262,2005-07-09T14:08:01.000Z,1092,240,2005-07-12T16:48:01.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f468,5263,2005-07-09T14:10:36.000Z,119,406,2005-07-12T15:07:36.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f469,5264,2005-07-09T14:11:28.000Z,3307,545,2005-07-12T18:24:28.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f46a,5265,2005-07-09T14:15:01.000Z,4482,139,2005-07-18T14:43:01.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f46b,5266,2005-07-09T14:17:40.000Z,2409,222,2005-07-16T10:42:40.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f46c,5267,2005-07-09T14:21:10.000Z,2242,233,2005-07-15T12:02:10.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f46d,5268,2005-07-09T14:22:43.000Z,1083,119,2005-07-12T08:27:43.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f46e,5269,2005-07-09T14:23:05.000Z,3886,230,2005-07-17T14:03:05.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f46f,5270,2005-07-09T14:23:46.000Z,1523,128,2005-07-13T15:04:46.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f470,5271,2005-07-09T14:25:01.000Z,2691,522,2005-07-16T17:28:01.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f471,5272,2005-07-09T14:26:01.000Z,1547,90,2005-07-12T20:20:01.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f472,5273,2005-07-09T14:31:24.000Z,4570,38,2005-07-14T13:27:24.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f473,5274,2005-07-09T14:34:09.000Z,4579,108,2005-07-14T13:02:09.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f474,5275,2005-07-09T14:34:18.000Z,729,249,2005-07-13T12:56:18.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f475,5276,2005-07-09T14:35:13.000Z,2524,521,2005-07-12T14:24:13.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f476,5277,2005-07-09T14:40:42.000Z,2026,332,2005-07-16T14:18:42.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f477,5278,2005-07-09T14:44:23.000Z,2573,532,2005-07-15T10:48:23.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f478,5279,2005-07-09T14:46:36.000Z,709,64,2005-07-17T10:04:36.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f479,5280,2005-07-09T14:55:07.000Z,1177,351,2005-07-12T10:05:07.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f47a,5281,2005-07-09T14:55:07.000Z,1966,71,2005-07-13T15:24:07.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f47b,5282,2005-07-09T15:01:23.000Z,4386,226,2005-07-13T11:06:23.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f47c,5283,2005-07-09T15:07:17.000Z,644,295,2005-07-17T09:52:17.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f47d,5284,2005-07-09T15:08:21.000Z,1036,585,2005-07-16T09:53:21.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f47e,5285,2005-07-09T15:10:44.000Z,676,468,2005-07-16T13:02:44.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f47f,5286,2005-07-09T15:11:41.000Z,483,498,2005-07-10T19:19:41.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f480,5287,2005-07-09T15:11:54.000Z,3110,523,2005-07-16T16:05:54.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f481,5288,2005-07-09T15:13:07.000Z,850,120,2005-07-16T12:39:07.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f482,5289,2005-07-09T15:14:08.000Z,4336,30,2005-07-12T12:51:08.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f483,5290,2005-07-09T15:14:47.000Z,277,50,2005-07-11T20:30:47.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f484,5291,2005-07-09T15:15:02.000Z,1367,194,2005-07-15T10:22:02.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f485,5292,2005-07-09T15:16:54.000Z,3195,62,2005-07-11T15:21:54.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f486,5293,2005-07-09T15:17:23.000Z,2880,542,2005-07-11T11:23:23.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f487,5294,2005-07-09T15:23:42.000Z,3237,22,2005-07-15T15:28:42.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f488,5295,2005-07-09T15:25:06.000Z,4460,86,2005-07-10T12:40:06.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f489,5296,2005-07-09T15:26:27.000Z,495,109,2005-07-15T10:03:27.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f48a,5297,2005-07-09T15:32:29.000Z,3434,202,2005-07-14T14:58:29.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f48b,5298,2005-07-09T15:36:17.000Z,3491,149,2005-07-18T19:07:17.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f48c,5299,2005-07-09T15:38:09.000Z,4416,469,2005-07-15T16:39:09.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f48d,5300,2005-07-09T15:40:46.000Z,2520,8,2005-07-15T13:46:46.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f48e,5301,2005-07-09T15:42:10.000Z,245,459,2005-07-16T21:27:10.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f48f,5302,2005-07-09T15:42:36.000Z,4270,72,2005-07-10T21:04:36.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f490,5303,2005-07-09T15:44:09.000Z,3572,350,2005-07-15T18:09:09.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f491,5304,2005-07-09T15:48:06.000Z,4411,51,2005-07-14T19:29:06.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f492,5305,2005-07-09T15:55:36.000Z,625,309,2005-07-18T15:59:36.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f493,5306,2005-07-09T15:56:45.000Z,2221,409,2005-07-15T19:02:45.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f494,5307,2005-07-09T15:57:15.000Z,2847,32,2005-07-17T13:42:15.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f495,5308,2005-07-09T15:58:38.000Z,1684,52,2005-07-15T13:55:38.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f496,5309,2005-07-09T16:00:16.000Z,4026,338,2005-07-17T17:56:16.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f497,5310,2005-07-09T16:00:34.000Z,1565,24,2005-07-12T12:45:34.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f498,5311,2005-07-09T16:02:54.000Z,986,107,2005-07-18T10:44:54.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f499,5312,2005-07-09T16:03:09.000Z,2123,258,2005-07-13T16:41:09.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f49a,5313,2005-07-09T16:04:45.000Z,1885,52,2005-07-17T18:53:45.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f49b,5314,2005-07-09T16:05:28.000Z,3770,372,2005-07-10T18:18:28.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f49c,5315,2005-07-09T16:09:19.000Z,585,134,2005-07-14T21:10:19.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f49d,5316,2005-07-09T16:09:42.000Z,3856,438,2005-07-11T15:20:42.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f49e,5317,2005-07-09T16:10:25.000Z,2693,14,2005-07-18T17:10:25.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f49f,5318,2005-07-09T16:11:33.000Z,1738,472,2005-07-14T12:49:33.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a0,5319,2005-07-09T16:17:44.000Z,1899,282,2005-07-18T16:35:44.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a1,5320,2005-07-09T16:23:32.000Z,3140,228,2005-07-18T18:16:32.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a2,5321,2005-07-09T16:26:33.000Z,3347,245,2005-07-15T15:05:33.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a3,5322,2005-07-09T16:28:13.000Z,4420,432,2005-07-18T14:53:13.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a4,5323,2005-07-09T16:34:07.000Z,1302,35,2005-07-13T21:37:07.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a5,5324,2005-07-09T16:34:18.000Z,4024,113,2005-07-15T12:35:18.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a6,5325,2005-07-09T16:35:47.000Z,2703,492,2005-07-10T11:52:47.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a7,5326,2005-07-09T16:38:01.000Z,797,1,2005-07-13T18:02:01.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a8,5327,2005-07-09T16:39:49.000Z,3657,547,2005-07-12T18:47:49.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4a9,5328,2005-07-09T16:48:29.000Z,2444,247,2005-07-17T20:20:29.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4aa,5329,2005-07-09T16:49:46.000Z,1628,402,2005-07-16T19:05:46.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ab,5330,2005-07-09T16:53:57.000Z,3812,410,2005-07-18T19:54:57.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ac,5331,2005-07-09T16:54:06.000Z,4181,447,2005-07-10T19:04:06.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ad,5332,2005-07-09T16:59:23.000Z,3269,568,2005-07-10T16:01:23.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ae,5333,2005-07-09T16:59:38.000Z,2142,419,2005-07-16T17:23:38.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4af,5334,2005-07-09T17:00:13.000Z,3852,482,2005-07-11T15:50:13.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b0,5335,2005-07-09T17:00:49.000Z,2353,588,2005-07-12T12:21:49.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b1,5336,2005-07-09T17:01:08.000Z,4144,410,2005-07-11T19:22:08.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b2,5337,2005-07-09T17:03:50.000Z,4168,343,2005-07-16T22:25:50.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b3,5338,2005-07-09T17:07:07.000Z,3449,191,2005-07-14T11:15:07.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b4,5339,2005-07-09T17:09:17.000Z,698,380,2005-07-10T21:07:17.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b5,5340,2005-07-09T17:11:35.000Z,650,267,2005-07-17T17:59:35.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b6,5341,2005-07-09T17:13:23.000Z,2522,8,2005-07-14T18:11:23.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b7,5342,2005-07-09T17:20:03.000Z,3828,289,2005-07-18T12:44:03.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b8,5343,2005-07-09T17:23:43.000Z,92,485,2005-07-18T22:14:43.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4b9,5344,2005-07-09T17:27:05.000Z,159,197,2005-07-10T15:51:05.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ba,5345,2005-07-09T17:28:18.000Z,3055,348,2005-07-11T14:30:18.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4bb,5346,2005-07-09T17:29:01.000Z,2488,287,2005-07-14T12:47:01.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4bc,5347,2005-07-09T17:31:32.000Z,1293,246,2005-07-10T21:06:32.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4bd,5348,2005-07-09T17:34:11.000Z,3495,597,2005-07-15T18:32:11.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4be,5349,2005-07-09T17:35:35.000Z,3139,161,2005-07-18T14:05:35.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4bf,5350,2005-07-09T17:39:30.000Z,724,129,2005-07-11T16:43:30.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c0,5351,2005-07-09T17:40:52.000Z,3722,112,2005-07-14T16:55:52.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c1,5352,2005-07-09T17:54:58.000Z,908,372,2005-07-15T16:20:58.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c2,5353,2005-07-09T18:04:29.000Z,2994,196,2005-07-15T17:46:29.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c3,5354,2005-07-09T18:04:33.000Z,951,354,2005-07-15T18:19:33.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c4,5355,2005-07-09T18:07:17.000Z,2458,100,2005-07-16T20:33:17.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c5,5356,2005-07-09T18:08:28.000Z,2905,188,2005-07-14T14:11:28.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c6,5357,2005-07-09T18:08:59.000Z,1988,411,2005-07-16T17:28:59.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c7,5358,2005-07-09T18:09:21.000Z,3764,71,2005-07-14T23:59:21.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c8,5359,2005-07-09T18:10:52.000Z,4392,453,2005-07-18T13:34:52.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4c9,5360,2005-07-09T18:14:03.000Z,679,562,2005-07-10T15:17:03.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ca,5361,2005-07-09T18:15:32.000Z,2045,279,2005-07-17T23:32:32.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4cb,5362,2005-07-09T18:16:08.000Z,24,266,2005-07-18T18:27:08.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4cc,5363,2005-07-09T18:18:49.000Z,2180,425,2005-07-14T22:16:49.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4cd,5364,2005-07-09T18:24:48.000Z,2746,366,2005-07-10T12:30:48.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ce,5365,2005-07-09T18:27:00.000Z,4469,527,2005-07-11T14:18:00.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4cf,5366,2005-07-09T18:28:37.000Z,886,187,2005-07-13T20:45:37.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d0,5367,2005-07-09T18:39:15.000Z,1446,485,2005-07-16T14:19:15.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d1,5368,2005-07-09T18:41:59.000Z,4429,502,2005-07-16T00:32:59.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d2,5369,2005-07-09T18:42:16.000Z,1550,538,2005-07-12T18:16:16.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d3,5370,2005-07-09T18:43:19.000Z,2193,248,2005-07-15T19:59:19.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d4,5371,2005-07-09T18:47:48.000Z,789,425,2005-07-14T14:39:48.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d5,5372,2005-07-09T18:48:39.000Z,3551,148,2005-07-11T17:40:39.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d6,5373,2005-07-09T18:48:57.000Z,950,428,2005-07-10T16:34:57.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d7,5374,2005-07-09T18:52:08.000Z,946,144,2005-07-16T16:34:08.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d8,5375,2005-07-09T18:52:55.000Z,1407,558,2005-07-16T15:32:55.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4d9,5376,2005-07-09T18:54:08.000Z,1730,104,2005-07-17T22:01:08.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4da,5377,2005-07-09T19:04:30.000Z,3118,578,2005-07-11T14:42:30.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4db,5378,2005-07-09T19:05:56.000Z,1570,138,2005-07-10T18:03:56.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4dc,5379,2005-07-09T19:08:03.000Z,2110,475,2005-07-10T17:58:03.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4dd,5380,2005-07-09T19:08:44.000Z,3047,166,2005-07-11T20:09:44.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4de,5381,2005-07-09T19:11:11.000Z,3033,332,2005-07-13T17:10:11.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4df,5382,2005-07-09T19:12:57.000Z,78,586,2005-07-14T15:44:57.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e0,5383,2005-07-09T19:14:32.000Z,573,14,2005-07-11T19:57:32.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e1,5384,2005-07-09T19:17:46.000Z,1729,180,2005-07-12T13:50:46.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e2,5385,2005-07-09T19:18:11.000Z,4291,112,2005-07-16T18:50:11.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e3,5386,2005-07-09T19:19:09.000Z,721,594,2005-07-13T00:13:09.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e4,5387,2005-07-09T19:25:14.000Z,4452,244,2005-07-11T21:00:14.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e5,5388,2005-07-09T19:25:25.000Z,1546,332,2005-07-14T19:51:25.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e6,5389,2005-07-09T19:25:45.000Z,3882,484,2005-07-17T13:31:45.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e7,5390,2005-07-09T19:26:22.000Z,715,139,2005-07-14T22:46:22.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e8,5391,2005-07-09T19:28:34.000Z,402,132,2005-07-18T01:07:34.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4e9,5392,2005-07-09T19:32:30.000Z,2552,499,2005-07-16T15:01:30.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ea,5393,2005-07-09T19:35:12.000Z,1417,446,2005-07-11T14:00:12.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4eb,5394,2005-07-09T19:36:15.000Z,1828,83,2005-07-18T18:10:15.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ec,5395,2005-07-09T19:42:37.000Z,4428,131,2005-07-10T15:39:37.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ed,5396,2005-07-09T19:42:52.000Z,3795,559,2005-07-15T21:45:52.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ee,5397,2005-07-09T19:43:51.000Z,4376,191,2005-07-17T00:11:51.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4ef,5398,2005-07-09T19:44:58.000Z,4352,199,2005-07-17T00:56:58.000Z,1,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4f0,5399,2005-07-09T19:52:44.000Z,261,67,2005-07-10T18:31:44.000Z,2,2006-02-15T21:30:53.000Z
68f0ca3da9bfe00e3826f4f1,5400,2005-07-09T19:56:40.000Z,3435,192,2005-07-14T20:43:40.000Z,2,2006-02-15T21:30:53.000Z
